,FIRST,LAST,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,datenbankart,LEBENDIG,AGE
1977,Joyce806,Kunde533,8c4ce18e-e4a4-3409-67e5-4d24aac9fe15,1950-05-30 00:00:00.000000,2023-02-15 14:31:59.426314,999-36-5359,S99962491,X20729876X,Ms.,,,S,white,nonhispanic,F,Holland  Massachusetts  US,402 Ward Mission Suite 8,Leominster,Massachusetts,Worcester County,,42.54965896227464,-71.73707298423086,1735265.0,5312.09,covid,lebend,73
1978,Elwanda490,Gaylord332,178318a5-6b9d-5668-d4da-52159a9804b7,1990-01-24 00:00:00.000000,2023-02-15 14:31:59.426314,999-87-6947,S99994361,X46188555X,Mrs.,,Moen819,M,white,nonhispanic,F,Boston  Massachusetts  US,642 Reilly Village Unit 74,Freetown,Massachusetts,Bristol County,,41.8098021852574,-71.05208666513052,634397.49,2083.96,covid,lebend,33
1979,Nathanial472,Kessler503,4045c127-457f-43ef-4938-5871f0290516,1955-02-21 00:00:00.000000,2023-02-15 14:31:59.426314,999-32-4681,S99946359,X18064142X,Mr.,,,M,white,nonhispanic,M,Upton  Massachusetts  US,1098 Cruickshank Arcade Apt 93,Rockland,Massachusetts,Plymouth County,,42.1168635651312,-70.91478301254718,1333440.0,3941.29,covid,lebend,68
1980,Britteny287,Rogahn59,3e3f9af9-f12c-d154-4523-88127611560f,1961-07-08 00:00:00.000000,2023-02-15 14:31:59.426314,999-37-1446,S99928098,X30865668X,Ms.,,,S,white,nonhispanic,F,Lowell  Massachusetts  US,1065 Nikolaus Heights Unit 17,Kingston,Massachusetts,Plymouth County,2364.0,41.94766680429901,-70.7409499046925,1573299.97,4293.84,covid,lebend,62
1981,Octavio643,Salinas3,5c079a2c-691d-3371-45a5-871d9ddb4fed,1995-07-28 00:00:00.000000,2023-02-15 14:31:59.426314,999-12-5518,S99982749,X49325157X,Mr.,,,,white,hispanic,M,Guatemala City  Guatemala  GT,1052 Kunde Arcade,Marshfield,Massachusetts,Plymouth County,,42.07446097977592,-70.6945432071246,641700.0,2752.29,covid,lebend,28
1982,Mel236,Emmerich580,5a0d2331-6969-c5e9-7e97-43da874838ba,2007-09-24 00:00:00.000000,2023-02-15 14:31:59.426314,999-56-1115,,,,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,684 Grimes Frontage road,Belmont,Massachusetts,Middlesex County,,42.41164650857432,-71.11925214640463,320065.0,2854.01,covid,lebend,16
1983,Carri827,Goldner995,a5ed47d9-cc2f-24f3-7529-b53972c8d5e0,1997-08-02 00:00:00.000000,2023-02-15 14:31:59.426314,999-10-6995,S99932764,X53524892X,Ms.,,,,white,nonhispanic,F,Quincy  Massachusetts  US,496 Fisher Neck,Taunton,Massachusetts,Bristol County,,41.95300464611488,-71.09876333385711,479137.49,2385.64,covid,lebend,26
1984,Trevor374,Thompson596,898d647c-5b54-c033-6d27-99c7cca8c39e,1949-03-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-56-6619,S99981223,X46938796X,Mr.,,,M,white,hispanic,M,Lynn  Massachusetts  US,640 Considine Byway Apt 12,Holyoke,Massachusetts,Hampden County,,42.25009326520973,-72.63350000829243,147726.57,3979.68,covid,lebend,74
1985,Ivey393,Weber641,874ec45d-c738-65d9-a408-a30d473306b1,1960-07-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-95-9827,S99964719,X2244404X,Mrs.,,Schamberger479,M,white,nonhispanic,F,Brookline  Massachusetts  US,506 Conroy Landing,Fitchburg,Massachusetts,Worcester County,1420.0,42.58701142650059,-71.85247657007257,1237237.49,3498.0,covid,lebend,63
1986,Bertram873,Schinner682,3dac32e7-9faf-5206-8a93-069b6e1f97b2,1968-09-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-6274,S99918015,X35438813X,Mr.,,,S,white,nonhispanic,M,Bedford  Massachusetts  US,132 Fadel Brook Apt 80,Greenfield,Massachusetts,Franklin County,1301.0,42.64255869615474,-72.55936237961023,1320900.0,3402.21,covid,lebend,55
1987,Jess275,Schmeler639,a7dec64b-be06-1fb7-015e-29891b6d29f5,2005-07-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-93-6565,,,,,,,white,nonhispanic,M,Norwood  Massachusetts  US,740 Parker Union Unit 76,Medford,Massachusetts,Middlesex County,,42.432942482551255,-71.07000383721704,370260.0,2917.33,covid,lebend,18
1988,Edmund685,Haley279,1ee79bb6-4d96-8699-fb6a-793bcc1b3f34,1981-05-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-13-5800,S99966031,X78184609X,Mr.,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,1003 Hartmann Burg Suite 41,Groton,Massachusetts,Middlesex County,1450.0,42.6377824049144,-71.5974990950636,906500.0,2368.93,covid,lebend,42
1989,Efren426,Luettgen772,19d27f20-4d2c-2c9d-37e4-93eea089dade,1945-07-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-34-1997,S99972165,X60812735X,Mr.,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,774 Bartoletti Center,Ware,Massachusetts,Hampshire County,1082.0,42.27154630994019,-72.2363838081902,245827.49,5395.4,covid,lebend,78
1990,Nannette779,Torphy630,a93914c3-c4e2-a1e7-7d18-69e2eb1a23b9,1987-05-06 00:00:00.000000,2023-02-15 14:31:59.426314,999-40-3669,S99953170,X79248868X,Mrs.,,Macejkovic424,M,white,nonhispanic,F,Dennis  Massachusetts  US,255 Hoeger Frontage road Suite 96,Plymouth,Massachusetts,Plymouth County,2360.0,41.89217943391812,-70.5952443497984,890362.49,2648.12,covid,lebend,36
1991,Armandina361,Emmerich580,14c253fa-966e-211a-1cc5-601a3a83f396,1956-06-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-14-8154,S99972145,X53487183X,Mrs.,,King743,M,white,nonhispanic,F,Holliston  Massachusetts  US,123 Walter Rest Apt 49,Montague,Massachusetts,Franklin County,,42.5992510606259,-72.50860060551629,1475300.0,4252.13,covid,lebend,67
1992,Adan632,Champlin946,aabfddb1-4c4c-f543-6136-0ffe2d3d2e41,2005-03-06 00:00:00.000000,2023-02-15 14:31:59.426314,999-61-5611,,,,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,787 Mills Brook Suite 79,Plymouth,Massachusetts,Plymouth County,2360.0,41.86540355895464,-70.61106728861976,361420.0,2757.33,covid,lebend,18
1993,Jean712,Krajcik437,70e42d20-c88c-2102-c179-78c1bc8916a8,1998-03-21 00:00:00.000000,2023-02-15 14:31:59.426314,999-68-4124,S99915692,X88695614X,Mr.,,,,white,nonhispanic,M,Foxborough  Massachusetts  US,218 McDermott Arcade Suite 97,Tewksbury,Massachusetts,Middlesex County,,42.60902680144434,-71.23389996434165,549105.0,2718.13,covid,lebend,25
1994,Kellee902,Mueller846,664799e7-6ae0-0d53-773d-3f7ecbdee7c1,1960-01-13 00:00:00.000000,2023-02-15 14:31:59.426314,999-36-2141,S99919763,X61405499X,Mrs.,,Hettinger594,M,white,nonhispanic,F,Billerica  Massachusetts  US,186 Wintheiser Quay Apt 14,Milford,Massachusetts,Worcester County,,42.13282279013644,-71.56842393398483,1320450.0,3685.49,covid,lebend,63
1995,Ariadna374,Téllez750,caefeafc-fb7f-576c-d662-df21c3867d04,1941-11-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-17-9399,S99925265,X13322411X,Mrs.,,Anguiano812,M,white,hispanic,F,San Salvador  El Salvador  SV,721 Haley Harbor,New Bedford,Massachusetts,Bristol County,,41.74923080531656,-70.9748943898619,283007.49,5602.88,covid,lebend,82
1996,Guadalupe206,Hudson301,00f8ffa0-e135-059c-32e9-54a79b5f612e,2018-07-23 00:00:00.000000,2023-02-15 14:31:59.426314,999-30-7601,,,,,,,white,nonhispanic,F,Middleton  Massachusetts  US,626 Corwin Glen,Blandford,Massachusetts,Hampden County,,42.177099536387466,-72.96575358983822,51077.49,1162.44,covid,lebend,5
1997,Santiago500,O'Conner199,8ed0433d-4132-98f9-65b4-d5e06b8feffc,1993-05-12 00:00:00.000000,2023-02-15 14:31:59.426314,999-24-2992,S99976930,X30187101X,Mr.,,,M,white,nonhispanic,M,Brookline  Massachusetts  US,1038 Rolfson Mews,Billerica,Massachusetts,Middlesex County,,42.56243767630453,-71.23002323299792,732019.97,2719.8,covid,lebend,30
1998,Joann92,Kemmer137,f8482fb9-60e7-80ec-8e7f-602f5e4342ea,1996-12-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-79-5149,S99996553,X29012792X,Ms.,,,,white,nonhispanic,F,Seekonk  Massachusetts  US,949 O'Conner Track Apt 55,Boston,Massachusetts,Suffolk County,2199.0,42.38833847536569,-71.04188868080435,73390.0,2683.13,covid,lebend,27
1999,Keven605,Schmeler639,60178a9a-672b-adb4-9034-294c7303abd9,1974-10-07 00:00:00.000000,2023-02-15 14:31:59.426314,999-81-2994,S99933786,X45142102X,Mr.,,,S,white,nonhispanic,M,North Adams  Massachusetts  US,1051 Goldner Viaduct,Bridgewater,Massachusetts,Plymouth County,,41.934869385109046,-70.98550369712618,946217.49,2397.24,covid,lebend,49
2000,Sergio619,Lynch190,1e6f0cc8-51da-4f29-ee03-ef82e51a89ff,1975-12-15 00:00:00.000000,2023-02-15 14:31:59.426314,999-17-5683,S99965287,X65341493X,Mr.,,,S,asian,nonhispanic,M,Wilbraham  Massachusetts  US,673 Streich Arcade,Holbrook,Massachusetts,Norfolk County,,42.16995869943883,-71.02103746191311,1084080.0,2776.41,covid,lebend,48
2001,Willia886,Quigley282,ac9cbf0e-0a59-0a11-0e7c-72c96a50b6eb,1968-09-02 00:00:00.000000,2023-02-15 14:31:59.426314,999-80-2261,S99979513,X35202426X,Mrs.,,Kunde533,M,white,nonhispanic,F,Boston  Massachusetts  US,307 Hahn Path,Brookline,Massachusetts,Norfolk County,,42.31048720587302,-71.12665705632494,1070397.49,2704.72,covid,lebend,55
2002,Mellissa304,Hammes673,990e6605-88c4-71f6-6efa-27b21e762a11,2006-07-27 00:00:00.000000,2023-02-15 14:31:59.426314,999-43-6059,,,,,,,white,nonhispanic,F,North Andover  Massachusetts  US,640 Gerhold Skyway Unit 36,Everett,Massachusetts,Middlesex County,2149.0,42.37942980215239,-71.06297808211423,294177.49,2970.68,covid,lebend,17
2003,Belle514,Torphy630,5dc018ef-17fe-e5eb-6d82-7390b8b7dd91,1939-12-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-82-5432,S99973120,X55688299X,Mrs.,,Bruen238,M,white,nonhispanic,F,Boston  Massachusetts  US,923 Kertzmann Crossing Suite 22,Burlington,Massachusetts,Middlesex County,1803.0,42.47305549786473,-71.2933861416091,1458080.0,11559.77,covid,lebend,84
2004,Tanner110,Breitenberg711,a177c08a-f27b-f1cc-9f3b-c0e9cb29f678,1997-11-03 00:00:00.000000,2023-02-15 14:31:59.426314,999-43-9509,S99961686,X61666145X,Mr.,,,,white,nonhispanic,M,Mansfield  Massachusetts  US,307 Waelchi Course,Weymouth,Massachusetts,Norfolk County,2188.0,42.23681197533668,-70.9472536952816,501750.0,2473.13,covid,lebend,26
2005,Lore422,Hyatt152,d07c6a46-cc40-8fc9-10e6-8757ba29806a,2003-12-10 00:00:00.000000,2023-02-15 14:31:59.426314,999-54-6095,S99922775,,,,,,white,nonhispanic,F,Boston  Massachusetts  US,352 Barton Burg,Brockton,Massachusetts,Plymouth County,,42.05802986964364,-71.03043029710868,410650.0,2656.49,covid,lebend,20
2006,Reid278,Kuhn96,0988d486-5df6-0fa2-c927-e98d6272a41c,1984-11-19 00:00:00.000000,2023-02-15 14:31:59.426314,999-18-9180,S99910163,X73909273X,Mr.,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,188 Adams Green,Hadley,Massachusetts,Hampshire County,,42.36762630148321,-72.53454709814345,956340.0,2722.28,covid,lebend,39
2007,Josh874,Kerluke267,84b3f005-81a9-e621-2dfb-33ff3903e432,1952-04-29 00:00:00.000000,2023-02-15 14:31:59.426314,999-95-1582,S99940403,X62283531X,Mr.,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,704 Grant Burg Suite 40,Marlborough,Massachusetts,Middlesex County,,42.37549790012163,-71.5366515343316,1573835.0,4733.77,covid,lebend,71
2008,Rea30,Considine820,74297194-327b-9c26-d0e5-c0ed372e282e,2010-11-05 00:00:00.000000,2023-02-15 14:31:59.426314,999-35-5926,,,,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,617 Cummerata Green,Franklin,Massachusetts,Norfolk County,,42.04146118816598,-71.3783269306373,219675.0,2456.53,covid,lebend,13
2009,Noah480,Grant908,d86f4d89-3f1e-19a7-adf1-021b2309e463,1978-06-04 00:00:00.000000,2023-02-15 14:31:59.426314,999-52-3040,S99996205,X81100756X,Mr.,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,668 O'Reilly Skyway,Lowell,Massachusetts,Middlesex County,,42.65452272496217,-71.36690152061972,1024080.0,2776.41,covid,lebend,45
2010,Margarito178,Pollich983,d489793a-f25b-f090-48c3-c12dd5bef4de,1993-04-30 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-2335,S99992898,X55285116X,Mr.,,,M,white,nonhispanic,M,Reading  Massachusetts  US,934 Klocko Track,Cambridge,Massachusetts,Middlesex County,2140.0,42.393307992113975,-71.11248466075229,665430.0,2522.29,covid,lebend,30
2011,Marla843,Kertzmann286,2e50e22a-ca4b-d8bd-ba4e-0a532d4dd4d7,1998-03-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-80-6210,S99953858,X42587460X,Ms.,,,,white,nonhispanic,F,Rockland  Massachusetts  US,524 Torp Esplanade,Hanover,Massachusetts,Plymouth County,,42.10298431392005,-70.84280587200254,576420.0,2803.13,covid,lebend,25
2012,Fausto876,Ziemann98,83da70e7-f643-1fa8-d93f-44d802915c9a,1983-07-18 00:00:00.000000,2023-02-15 14:31:59.426314,999-14-4148,S99971548,X9834620X,Mr.,,,S,black,nonhispanic,M,Freetown  Massachusetts  US,798 Paucek Vale,Woburn,Massachusetts,Middlesex County,,42.46709572369412,-71.19763478296069,857170.0,2428.09,covid,lebend,40
2013,Ashton21,Dickinson688,a111f21f-cab8-ab1d-6329-73e86eb91e8b,1992-05-19 00:00:00.000000,2023-02-15 14:31:59.426314,999-22-3348,S99931660,X9284717X,Ms.,,,S,white,nonhispanic,F,Millis  Massachusetts  US,181 Gorczany Mill Suite 48,Weymouth,Massachusetts,Norfolk County,2190.0,42.16740992287465,-70.93330994517,723780.0,2701.45,covid,lebend,31
2014,Harley673,Olson653,15c2e0f7-1b4b-e90d-993d-22db46d7216b,1957-03-02 00:00:00.000000,2023-02-15 14:31:59.426314,999-20-4441,S99931379,X24273085X,Mr.,,,M,white,nonhispanic,M,Medfield  Massachusetts  US,466 Stroman Run Apt 72,Georgetown,Massachusetts,Essex County,,42.762980422820334,-70.94613130373436,1458200.0,4122.969999999999,covid,lebend,66
2015,Antonina346,Harvey63,eec68ed4-66cb-ab37-0cb8-dd25bb8e9915,1973-07-23 00:00:00.000000,2023-02-15 14:31:59.426314,999-64-5714,S99933574,X34688289X,Mrs.,,Quitzon246,M,white,nonhispanic,F,Boston  Massachusetts  US,883 Will Haven Apt 82,Boston,Massachusetts,Suffolk County,2199.0,42.29325397390824,-71.07763556882428,1255837.49,3148.08,covid,lebend,50
2016,Deidra675,Fisher429,5c3d1f62-9351-b73c-1b08-15f091ebe1b5,1957-08-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-47-5289,S99951336,X1573336X,Mrs.,,Boyer713,M,white,nonhispanic,F,Newton  Massachusetts  US,562 DuBuque Track,Marshfield,Massachusetts,Plymouth County,2050.0,42.15731648510629,-70.68514487634991,1448700.0,4122.969999999999,covid,lebend,66
2017,Faith802,Hirthe744,8a02814e-f62d-6816-9bcb-6ede894bb469,1959-09-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-22-6486,S99914712,X28006393X,Mrs.,,Bartell116,M,white,nonhispanic,F,Wilmington  Massachusetts  US,988 Collier Avenue Unit 45,Beverly,Massachusetts,Essex County,1915.0,42.54101250822679,-70.88732711870072,1472535.0,4129.65,covid,lebend,64
2018,Eddie505,Mitchell808,66eca55b-f59a-6648-28eb-721907d56b01,2011-03-19 00:00:00.000000,2023-02-15 14:31:59.426314,999-92-6907,,,,,,,white,nonhispanic,M,Auburn  Massachusetts  US,943 Rice Common Suite 33,Milford,Massachusetts,Worcester County,1757.0,42.167589463807815,-71.4839851617642,236065.0,2337.37,covid,lebend,12
2019,Gabriela205,Matos876,4cfdc6a6-d8d8-a283-953f-e03bfae57037,2018-08-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-48-4345,,,,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,274 Hoppe View,Ludlow,Massachusetts,Hampden County,,42.190204723065975,-72.41978279404167,7310.0,1179.9299999999998,covid,lebend,5
2020,Hugh686,McClure239,c7b0e564-2c0c-d2c0-1815-97d07adce05c,2009-04-01 00:00:00.000000,2023-02-15 14:31:59.426314,999-12-3238,,,,,,,white,nonhispanic,M,Framingham  Massachusetts  US,1008 Mosciski Burg,Quincy,Massachusetts,Norfolk County,,42.30231937932446,-71.03536670518946,310200.0,2583.2,covid,lebend,14
2021,Candace369,Buckridge80,39b0b0d2-6807-7bfa-85be-4dd899be06ec,1998-06-14 00:00:00.000000,2023-02-15 14:31:59.426314,999-28-5300,S99953066,X17643781X,Ms.,,,,white,nonhispanic,F,Somerset  Massachusetts  US,646 Mohr Wynd,Northbridge,Massachusetts,Worcester County,,42.162012568199565,-71.68763649423333,461980.0,2465.64,covid,lebend,25
2022,Vaughn909,Rohan584,9da35498-73bc-999d-8730-bc2541f7857e,2012-04-11 00:00:00.000000,2023-02-15 14:31:59.426314,999-12-7677,,,,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,167 Ortiz Spur Suite 58,Peabody,Massachusetts,Essex County,1960.0,42.50351085724033,-70.9537498538101,210065.0,2208.21,covid,lebend,11
2023,Marcie463,Zieme486,bfa2782a-4586-bac2-9844-430e8fcb1bae,1978-12-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-58-9578,S99950035,X66302359X,Mrs.,,Kris249,M,white,nonhispanic,F,Boston  Massachusetts  US,936 Hermiston Center,Fall River,Massachusetts,Bristol County,2790.0,41.59017570189965,-71.11454416369246,1060260.0,2738.09,covid,lebend,45
2024,Jonie421,Wehner319,109debe2-d15b-3a51-a480-3f880754ebd8,1953-08-31 00:00:00.000000,2023-02-15 14:31:59.426314,999-65-9913,S99977830,X54031756X,Mrs.,,Schimmel440,M,white,nonhispanic,F,Lancaster  Massachusetts  US,501 Quitzon Road,Westminster,Massachusetts,Worcester County,,42.57744821585979,-71.92400146712377,1569770.0,4540.45,covid,lebend,70
2025,Shu104,Mertz280,50ea3299-9dbe-51ca-8b7f-d5fa611aef4d,1964-08-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-45-4031,S99943300,X8500952X,Mrs.,,Ruecker817,M,white,nonhispanic,F,Weymouth  Massachusetts  US,713 Willms Lodge Unit 79,Canton,Massachusetts,Norfolk County,,42.17235815003397,-71.12786781037916,1421820.0,3928.01,covid,lebend,59
2026,Mayola305,Kuphal363,bd43face-b8fa-5d84-ca7b-862e4ae25fff,2001-02-18 00:00:00.000000,2023-02-15 14:31:59.426314,999-75-5160,S99934009,,Ms.,,,,white,nonhispanic,F,Quincy  Massachusetts  US,1046 Barton Lodge Unit 75,Fall River,Massachusetts,Bristol County,2747.0,41.67774083694687,-71.22703182300505,526592.49,2901.48,covid,lebend,22
2027,Annabelle638,Tillman293,cde78a42-1084-6b1d-ea7b-c9316aa2d8b3,1957-01-27 00:00:00.000000,2023-02-15 14:31:59.426314,999-65-8806,S99973218,X39309744X,Mrs.,,Conn188,M,white,nonhispanic,F,Westfield  Massachusetts  US,171 Yundt Alley,New Bedford,Massachusetts,Bristol County,2744.0,41.68344739843919,-70.98322518827011,1689622.49,4700.48,covid,lebend,66
2028,Annmarie79,Tillman293,ab273044-bf83-4777-b8de-6676f1cbcd49,2012-01-18 00:00:00.000000,2023-02-15 14:31:59.426314,999-42-4219,,,,,,,white,nonhispanic,F,Kingston  Massachusetts  US,672 Marquardt Lodge,Brookline,Massachusetts,Norfolk County,2446.0,42.38907621000875,-71.1691784320347,205270.0,2203.21,covid,lebend,11
2029,Germaine912,Okuneva707,35306f33-a4cf-1bf1-3f70-41df66644a6a,1944-05-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-47-3079,S99916097,X49102855X,Mrs.,,Waters156,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,955 Kovacek Overpass,Easthampton,Massachusetts,Hampshire County,1027.0,42.321258427794206,-72.73114185974985,1444455.0,4826.21,covid,lebend,79
2030,Leslie90,Thompson596,51d60dd9-ffd6-5b60-b057-d562d1995cf6,1999-01-09 00:00:00.000000,2023-02-15 14:31:59.426314,999-44-9191,S99941246,X39475918X,Mr.,,,,white,nonhispanic,M,Easton  Massachusetts  US,351 Anderson Passage,Yarmouth,Massachusetts,Barnstable County,,41.64267051542388,-70.24325245302305,555300.0,2716.48,covid,lebend,24
2031,Lincoln623,Towne435,2fadb862-0c50-ec47-0f1e-4eb90e976c7a,1952-09-16 00:00:00.000000,2023-02-15 14:31:59.426314,999-53-4371,S99974705,X70158855X,Mr.,,,M,white,nonhispanic,M,Carlisle  Massachusetts  US,313 Will Road Apt 43,Holliston,Massachusetts,Middlesex County,,42.148035392155165,-71.40681973586945,1418815.0,4174.61,covid,lebend,71
2032,Ara96,Johnson679,ab0cbd67-ae2d-a962-0bcf-36a6960c4141,1994-01-21 00:00:00.000000,2023-02-15 14:31:59.426314,999-56-2196,S99941988,X7972123X,Ms.,,,,white,nonhispanic,F,Leominster  Massachusetts  US,920 Rath Estate Suite 45,Brookline,Massachusetts,Norfolk County,2215.0,42.33129332590934,-71.17260615865465,649300.0,2574.8,covid,lebend,29
2033,Sherley266,Abernathy524,bf428fe6-3682-0d29-1c4c-cacd7bb7e2d9,1986-07-24 00:00:00.000000,2023-02-15 14:31:59.426314,999-21-5459,S99940198,X43991209X,Mrs.,,Dibbert990,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,1024 Heathcote Neck Unit 7,Fall River,Massachusetts,Bristol County,2790.0,41.57387953836482,-71.10363178988092,788630.0,2309.77,covid,lebend,37
2034,Orville751,Raynor401,7155860d-3e6e-3c57-ab22-668a350677fd,2001-11-25 00:00:00.000000,2023-02-15 14:31:59.426314,999-24-6003,S99911167,,Mr.,,,,white,nonhispanic,M,North Andover  Massachusetts  US,603 Erdman Trace,Dracut,Massachusetts,Middlesex County,,42.70468788521252,-71.27865584514672,504592.49,2772.32,covid,lebend,22
2035,Wade235,Labadie908,4b721e68-5c2d-7699-72fe-8000688bcef6,1941-10-24 00:00:00.000000,2023-02-15 14:31:59.426314,999-99-1764,S99995845,X75772837X,Mr.,,,M,white,nonhispanic,M,Belchertown  Massachusetts  US,927 Glover Estate,Sandwich,Massachusetts,Barnstable County,2563.0,41.75690728113488,-70.4881207237125,1452355.0,4934.53,covid,lebend,82
2036,Madlyn383,Altenwerth646,f26d31f0-4091-3112-acee-310a8e68351c,1955-02-13 00:00:00.000000,2023-02-15 14:31:59.426314,999-53-6780,S99931690,X31873493X,Mrs.,,Gulgowski816,M,black,nonhispanic,F,Topsfield  Massachusetts  US,606 Feest Fork Unit 51,Boston,Massachusetts,Suffolk County,2108.0,42.2666576692379,-71.17467588383793,1652097.9,4879.61,covid,lebend,68
2037,Curt84,Casper496,a94f02c7-da1c-c92e-2c33-a0fb208ca08c,1991-10-17 00:00:00.000000,2023-02-15 14:31:59.426314,999-83-9941,S99929829,X8167604X,Mr.,,,M,white,nonhispanic,M,Medford  Massachusetts  US,497 Lind Manor Apt 88,Plymouth,Massachusetts,Plymouth County,,41.87115127873989,-70.57675933295332,598617.49,2163.96,covid,lebend,32
2038,Anya973,Stiedemann542,c4d62df2-9e5f-ab00-580c-6ff17eb82efc,1953-03-24 00:00:00.000000,2023-02-15 14:31:59.426314,999-65-3773,S99982504,X71417392X,Mrs.,,Morar593,M,white,nonhispanic,F,Boston  Massachusetts  US,871 Baumbach Corner Suite 28,Lynn,Massachusetts,Essex County,1901.0,42.47012259826271,-70.9570400565646,1417240.0,4249.61,covid,lebend,70
2039,Reggie481,Bogan287,08d17744-57ec-4543-630c-65714c52505d,1959-06-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-79-4110,S99931634,X72998863X,Mr.,,,M,white,nonhispanic,M,Norwell  Massachusetts  US,403 Reichel Key,Boxborough,Massachusetts,Middlesex County,,42.45786631766397,-71.49008611124839,1628096.65,4497.16,covid,lebend,64
2040,Shizue554,Kautzer186,50a6d2a0-f8f0-4dd1-4c61-2e5d7083bf80,2008-06-20 00:00:00.000000,2023-02-15 14:31:59.426314,999-29-8534,,,,,,,white,nonhispanic,F,Billerica  Massachusetts  US,881 Mills Bridge,Canton,Massachusetts,Norfolk County,,42.12875359044804,-71.07722460966629,2789.85,0.0,covid,lebend,15
